ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL,SOURCE_SHORT
4598,Candle of Invocation,Very Rare,Wondrous Item,Required,"Advantage: Ability Checks, Advantage: Saving Throws, Advantage: Melee Attacks, Advantage: Ranged Attacks, Advantage: Spell Attacks, Buff, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4598-candle-of-invocation,xdmg
27026,Candle of the Deep,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27026-candle-of-the-deep,xdmg
9228375,Cap of Water Breathing,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228375-cap-of-water-breathing,xdmg
5345,Cap of Water Breathing,Uncommon,Wondrous Item,,"Utility, Exploration",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5345-cap-of-water-breathing,xdmg
7247068,Cape of Enlargement,Very Rare,Wondrous Item,Required,"Damage, Buff, Combat, Outerwear",Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247068-cape-of-enlargement,pabtso
9228376,Cape of the Mountebank,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228376-cape-of-the-mountebank,xdmg
4599,Cape of the Mountebank,Rare,Wondrous Item,,"Teleportation, Exploration, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4599-cape-of-the-mountebank,xdmg
7526631,Card Sharp's Deck,Uncommon,Wondrous Item,,"Damage: Force, Damage, Control, Combat",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526631-card-sharps-deck,bmt
9228381,Carpet of Flying,Very Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228381-carpet-of-flying,xdmg
5373,Carpet of Flying,Very Rare,Wondrous Item,,"Set: Speed (Flying), Movement, Utility, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5373-carpet-of-flying,xdmg
702253,Cartographer's Map Case,Common,Wondrous Item,,,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/702253-cartographers-map-case,ai
9228382,Cast-Off Armor,Common,Armor,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228382-cast-off-armor,xdmg
36589,Cast-Off Armor,Common,Armor,,Utility,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/36589-cast-off-armor,xdmg
2188378,Cauldron of Plenty,Rare,Wondrous Item,,"Utility, Container",Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188378-cauldron-of-plenty,idrotf
9228395,Cauldron of Rebirth,Very Rare,Wondrous Item,Required,Druid or Warlock,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228395-cauldron-of-rebirth,xdmg
2401168,Cauldron of Rebirth,Very Rare,Wondrous Item,Required,druid or warlock,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2401168-cauldron-of-rebirth,xdmg
9228396,Censer of Controlling Air Elementals,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228396-censer-of-controlling-air-elementals,xdmg
4601,Censer of Controlling Air Elementals,Rare,Wondrous Item,,Summoning,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4601-censer-of-controlling-air-elementals,xdmg
27039,Charlatan's Die,Common,Wondrous Item,Required,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27039-charlatans-die,xdmg
602337,Charm of Plant Command,Rare,Wondrous Item,Required,Communication,Ghosts of Saltmarsh,https://www.dndbeyond.com/magic-items/602337-charm-of-plant-command,gos
372030,Chest of Preserving,Common,Wondrous Item,,,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/372030-chest-of-preserving,wdmm
8419439,Chime of Exile,Very Rare,Wondrous Item,,,Vecna: Eve of Ruin,https://www.dndbeyond.com/magic-items/8419439-chime-of-exile,veor
9228405,Chime of Opening,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228405-chime-of-opening,xdmg
4602,Chime of Opening,Rare,Wondrous Item,,"Utility, Exploration, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4602-chime-of-opening,xdmg
3895564,Chromatic Rose,Rare,Wondrous Item,,,The Wild Beyond the Witchlight,https://www.dndbeyond.com/magic-items/3895564-chromatic-rose,wbtw
705889,Chronolometer,Very Rare,Wondrous Item,Required,Bonus: Intelligence Saving Throws,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/705889-chronolometer,ai
4603,Circlet of Blasting,Uncommon,Wondrous Item,,"Damage, Combat, Headwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4603-circlet-of-blasting,xdmg
351632,Circlet of Human Perfection,Uncommon,Wondrous Item,Required,humanoid,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/351632-circlet-of-human-perfection,wdmm
5512,Claw of the Wyrm Rune,Rare,Wondrous Item,Required,"Resistance: All, Combat, Warding, Bane",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5512-claw-of-the-wyrm-rune,skt
5580,Claws of the Umber Hulk,Rare,Wondrous Item,Required,"Melee Weapon Attack: Slashing, Set: Innate Speed (Burrowing)",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5580-claws-of-the-umber-hulk,pota
215548,Cleansing Stone,Common,Wondrous Item,,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215548-cleansing-stone,erlw
4604,Cloak of Arachnida,Very Rare,Wondrous Item,Required,"Resistance: Poison, Set: Innate Speed (Climbing), Control, Buff, Movement, Warding, Outerwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4604-cloak-of-arachnida,xdmg
27040,Cloak of Billowing,Common,Wondrous Item,,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27040-cloak-of-billowing,wtthc
9228407,Cloak of Displacement,Rare,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228407-cloak-of-displacement,xdmg
4605,Cloak of Displacement,Rare,Wondrous Item,Required,"Disadvantage: Attack Rolls Against You, Deception, Warding, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4605-cloak-of-displacement,xdmg
9228408,Cloak of Elvenkind,Uncommon,Wondrous Item,Required,Advantage: Stealth,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228408-cloak-of-elvenkind,xdmg
4606,Cloak of Elvenkind,Uncommon,Wondrous Item,Required,"Advantage: Stealth, Deception, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4606-cloak-of-elvenkind,xdmg
9059006,Cloak of Invisibility,Legendary,Wondrous Item,Required,Invisible,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9059006-cloak-of-invisibility,xdmg
5347,Cloak of Invisibility,Legendary,Wondrous Item,Required,"Invisible, Exploration, Deception, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5347-cloak-of-invisibility,xdmg
27041,Cloak of Many Fashions,Common,Wondrous Item,,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27041-cloak-of-many-fashions,xdmg
4607,Cloak of Protection,Uncommon,Wondrous Item,Required,"Bonus: Armor Class, Bonus: Saving Throws, Warding, Outerwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4607-cloak-of-protection,xdmg
4608,Cloak of the Bat,Rare,Wondrous Item,Required,"Advantage: Stealth, Set: Innate Speed (Flying), Movement, Shapechanging, Deception, Outerwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4608-cloak-of-the-bat,xdmg
9228409,Cloak of the Manta Ray,Uncommon,Wondrous Item,Required,Set: Speed (Swimming),Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228409-cloak-of-the-manta-ray,xdmg
4609,Cloak of the Manta Ray,Uncommon,Wondrous Item,,"Set: Innate Speed (Swimming), Buff, Movement, Outerwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4609-cloak-of-the-manta-ray,xdmg
27042,Clockwork Amulet,Common,Wondrous Item,,Combat,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27042-clockwork-amulet,xdmg
7526632,Clockwork Armor,Very Rare,Armor,Required,Control,The Book of Many Things,https://www.dndbeyond.com/magic-items/7526632-clockwork-armor,bmt
27043,Clothes of Mending,Common,Wondrous Item,,Social,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27043-clothes-of-mending,xdmg
2401178,Coiling Grasp Tattoo,Uncommon,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2401178-coiling-grasp-tattoo,tce
703529,Coin of Decisionry,Varies,Wondrous Item,,,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/703529-coin-of-decisionry,ai
5513,Conch of Teleportation,Very Rare,Wondrous Item,Required,"Teleportation, Movement, Exploration",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5513-conch-of-teleportation,skt
6256177,Constantori's Portrait,Very Rare,Wondrous Item,Required,"Communication, Utility, Sentient",Keys from the Golden Vault,https://www.dndbeyond.com/magic-items/6256177-constantoris-portrait,kftgv
3001255,Cracked Driftglobe,Uncommon,Wondrous Item,,"Utility, Exploration",Candlekeep Mysteries,https://www.dndbeyond.com/magic-items/3001255-cracked-driftglobe,cm
2401219,Crook of Rao,Artifact,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2401219-crook-of-rao,tce
8419440,Crown of Lies,Artifact,Wondrous Item,Required,,Vecna: Eve of Ruin,https://www.dndbeyond.com/magic-items/8419440-crown-of-lies,veor
1146257,Crown of the Forest,Uncommon,Wondrous Item,,,Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1146257-crown-of-the-forest,
7102418,Crown of the Wrath Bringer,Rare,Wondrous Item,Required,,Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102418-crown-of-the-wrath-bringer,bgg
7526637,Crown of Whirling Comets,Very Rare,Wondrous Item,Required,"Set: Innate Speed (Flying), Damage: Cold, Damage, Control, Movement, Exploration, Combat, Jewelry, Headwear",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526637-crown-of-whirling-comets,bmt
5554570,Crusader's Shortsword,Uncommon,Weapon,Required,"Bonus: Magic, Finesse, Light, Vex",Curse of Strahd,https://www.dndbeyond.com/magic-items/5554570-crusaders-shortsword,cos
4610,Crystal Ball,Very Rare,Wondrous Item,Required,"Scrying, Detection",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4610-crystal-ball,xdmg
4862,Crystal Ball of Mind Reading,Legendary,Wondrous Item,Required,"Scrying, Detection",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4862-crystal-ball-of-mind-reading,xdmg
4863,Crystal Ball of Telepathy,Legendary,Wondrous Item,Required,"Control, Communication, Scrying, Detection",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4863-crystal-ball-of-telepathy,xdmg
4864,Crystal Ball of True Seeing,Legendary,Wondrous Item,Required,"Sense: Truesight, Scrying, Detection",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4864-crystal-ball-of-true-seeing,xdmg
4047184,Crystal Blade,Rare,Weapon,Required,Damage: Radiant,Fizban's Treasury of Dragons,https://www.dndbeyond.com/magic-items/4047184-crystal-blade,ftd
2407470,Crystalline Chronicle,Very Rare,Wondrous Item,Required,wizard,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2407470-crystalline-chronicle,tce
9228411,Cube of Force,Rare,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228411-cube-of-force,xdmg
4611,Cube of Force,Rare,Wondrous Item,Required,"Control, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4611-cube-of-force,xdmg
9228412,Cube of Summoning,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228412-cube-of-summoning,xdmg
9228413,Cubic Gate,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228413-cubic-gate,xdmg
4612,Cubic Gate,Legendary,Wondrous Item,,"Teleportation, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4612-cubic-gate,xdmg
4239817,Cuddly Strixhaven Mascot,Common,Wondrous Item,,Advantage: Saving Throws,Strixhaven: A Curriculum of Chaos,https://www.dndbeyond.com/magic-items/4239817-cuddly-strixhaven-mascot,scc
602362,Cursed Luckstone,Uncommon,Wondrous Item,Required,"Buff, Debuff, Utility",Ghosts of Saltmarsh,https://www.dndbeyond.com/magic-items/602362-cursed-luckstone,gos
9228414,Daern's Instant Fortress,Rare,Wondrous Item,Required,"Immunity: Bludgeoning, Immunity: Piercing, Immunity: Slashing, Resistance: All",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228414-daerns-instant-fortress,xdmg
5348,Daern's Instant Fortress,Rare,Wondrous Item,,"Utility, Warding",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5348-daerns-instant-fortress,xdmg
336928,Dagger of Blindsight,Rare,Weapon,Required,"Sense: Blindsight, Finesse, Light, Thrown, Nick",Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/336928-dagger-of-blindsight,wdmm
9228415,Dagger of Venom,Rare,Weapon,,"Bonus: Magic, Damage: Poison, Poisoned, Finesse, Light, Thrown, Nick",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228415-dagger-of-venom,xdmg
4613,Dagger of Venom,Rare,Weapon,,"Damage: Poison, Bonus: Magic, Poisoned, Damage, Debuff, Combat, Finesse, Light, Thrown, Nick",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4613-dagger-of-venom,xdmg
5383,Dancing Sword,Very Rare,Weapon,Required,"Damage, Combat",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/5383-dancing-sword,xdmg
8707551,Daoud's Wondrous Lanthorn,Artifact,Wondrous Item,Required,,Quests from the Infinite Staircase,https://www.dndbeyond.com/magic-items/8707551-daouds-wondrous-lanthorn,qftis
9228417,Dark Shard Amulet,Common,Wondrous Item,Required,Warlock,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228417-dark-shard-amulet,xdmg
27044,Dark Shard Amulet,Common,Wondrous Item,Required,warlock,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27044-dark-shard-amulet,xdmg
5533,Dawnbringer,Legendary,Weapon,Required,"Bonus: Magic, Damage: Radiant, Weapon Property: Finesse, Replace Damage Type: Radiant, Creature of Non-Evil Alignment, Damage, Combat, Sentient, Versatile, Sap",Out of the Abyss,https://www.dndbeyond.com/magic-items/5533-dawnbringer,oota
9228419,Decanter of Endless Water,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228419-decanter-of-endless-water,xdmg
4615,Decanter of Endless Water,Uncommon,Wondrous Item,,"Creation, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4615-decanter-of-endless-water,xdmg
7526638,Deck of Dimensions,Very Rare,Wondrous Item,Required,Teleportation,The Book of Many Things,https://www.dndbeyond.com/magic-items/7526638-deck-of-dimensions,bmt
9228420,Deck of Illusions,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228420-deck-of-illusions,xdmg
4616,Deck of Illusions,Uncommon,Wondrous Item,,"Utility, Deception, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4616-deck-of-illusions,xdmg
7526639,Deck of Many More Things,Legendary,Wondrous Item,,"Utility, Consumable",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526639-deck-of-many-more-things,bmt
9228421,Deck of Many Things,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228421-deck-of-many-things,xdmg
4617,Deck of Many Things,Legendary,Wondrous Item,,"Utility, Consumable",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4617-deck-of-many-things,xdmg
7526640,Deck of Miscellany,Uncommon,Wondrous Item,,"Utility, Consumable",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526640-deck-of-miscellany,bmt
7526641,Deck of Oracles,Rare,Wondrous Item,Required,Foreknowledge,The Book of Many Things,https://www.dndbeyond.com/magic-items/7526641-deck-of-oracles,bmt
351886,Deck of Several Things,Legendary,Wondrous Item,,,Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/351886-deck-of-several-things,
7526642,Deck of Wild Cards,Very Rare,Wondrous Item,,"Damage: Slashing, Damage: Fire, Damage: Lightning, Damage: Cold, Damage: Force, Damage, Control, Combat",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526642-deck-of-wild-cards,bmt
7526643,Deck of Wonder,Uncommon,Wondrous Item,,"Utility, Consumable",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526643-deck-of-wonder,bmt
9228450,Defender,Legendary,Weapon,Required,Bonus: Magic,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228450-defender,xdmg
5384,Defender,Legendary,Weapon,Required,"Bonus: Magic, Damage, Combat, Warding, Versatile, Sap",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5384-defender,xdmg
1752517,"Dekella, Bident of Thassa",Artifact,Weapon,Required,"Bonus: Magic, Damage: Cold, Set: Speed (Swimming), Damage, Control, Combat, Thrown, Versatile, Topple",Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752517-dekella-bident-of-thassa,
7102419,Delver's Claws,Rare,Wondrous Item,Required,"Melee Weapon Attack: Slashing, Melee Weapon Attack: Slashing, Weapon Property: Finesse, Weapon Property: Light, Set: Innate Speed (Burrowing), Sense: Blindsight",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102419-delvers-claws,bgg
9228451,Demon Armor,Very Rare,Armor,Required,"Language: Abyssal, Bonus: Armor Class, Damage: Slashing, Bonus: Magic",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228451-demon-armor,xdmg
4619,Demon Armor,Very Rare,Armor,Required,"Bonus: Armor Class, Language: Abyssal, Damage, Combat, Warding, Cursed, Str. 15 Required, Stealth Disadvantage",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4619-demon-armor,xdmg
8225886,Demon Skin,Rare,Armor,Required,Resistance: Poison,Descent into the Lost Caverns of Tsojcanth,https://www.dndbeyond.com/magic-items/8225886-demon-skin,ditlcot
9228464,Demonomicon of Iggwilv,Artifact,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228464-demonomicon-of-iggwilv,xdmg
2407504,Demonomicon of Iggwilv,Artifact,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2407504-demonomicon-of-iggwilv,xdmg
5581,Devastation Orb,Very Rare,Wondrous Item,,"Damage, Control",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5581-devastation-orb,pota
